"TaxaID","comment"
11878,"Culture cell line: CEF  QT6 cells"
1087070,"Aspergillus foetidus isolate IMI 41871"
80938,"Culture cell line: BHK cells"
80938,"Culture cell line: BHK cells"
80938,"Culture cell line: BHK cells"
2169828,"Vector: Bemisia tabaci"
2560838,"Vector: Bemisia tabaci"
2169829,"Vector: Bemisia tabaci"
1672385,"Culture cell line: B. constrictor kidney cell line  I/1Ki"
1672385,"Culture cell line: B. constrictor kidney cell line  I/1Ki"
1928005,"Culture cell line: Vero cells"
2006690,"Culture cell line: embryonated chicken eggs"
2006690,"Culture cell line: embryonated chicken eggs"
2006690,"Culture cell line: embryonated chicken eggs"
2006690,"Culture cell line: embryonated chicken eggs"
2006690,"Culture cell line: embryonated chicken eggs"
2006690,"Culture cell line: embryonated chicken eggs"
2006072,"Culture cell line:  MDBK cells  Vero cells"
2006072,"Culture cell line:  MDBK cells  Vero cells"
2006072,"Culture cell line:  MDBK cells  Vero cells"
2006072,"Culture cell line:  MDBK cells  Vero cells"
2006073,"Culture cell line:  MDBK cells  Vero cells"
2006073,"Culture cell line:  MDBK cells  Vero cells"
2006073,"Culture cell line:  MDBK cells  Vero cells"
2006074,"Culture cell line:  MDBK cells  Vero cells"
2006074,"Culture cell line:  MDBK cells  Vero cells"
2006074,"Culture cell line:  MDBK cells  Vero cells"
2006074,"Culture cell line:  MDBK cells  Vero cells"
1819301,"Laboratory host: Mus musculus"
1819301,"Laboratory host: Mus musculus"
2170198,"Culture cell line: 293T  Vero  Mus dunni tail fibroblast cells"
2170198,"Culture cell line: 293T  Vero  Mus dunni tail fibroblast cells"
2170198,"Culture cell line: 293T  Vero  Mus dunni tail fibroblast cells"
2170198,"Culture cell line: 293T  Vero  Mus dunni tail fibroblast cells"
2170198,"Culture cell line: 293T  Vero  Mus dunni tail fibroblast cells"
1637492,"Laboratory host: Nicotiana tabacum"
1548714,"Culture cell line: CEC-32"
1548714,"Culture cell line: CEC-32"
2560316,"Culture cell line: embryonated chicken eggs"
2560316,"Culture cell line: embryonated chicken eggs"
2560318,"Culture cell line: embryonated specific pathogen free chicken eggs  chicken embryo kidney cells  293T cells"
2560318,"Culture cell line: embryonated specific pathogen free chicken eggs  chicken embryo kidney cells  293T cells"
2560318,"Culture cell line: embryonated specific pathogen free chicken eggs  chicken embryo kidney cells  293T cells"
152219,"Culture cell line: Vero cells  PaKi cells"
152219,"Culture cell line: Vero cells  PaKi cells"
152219,"Culture cell line: Vero cells  PaKi cells"
152219,"Culture cell line: Vero cells  PaKi cells"
152219,"Culture cell line: Vero cells  PaKi cells"
152219,"Culture cell line: Vero cells  PaKi cells"
1972684,"Culture cells line: C6/36 cells"
1972684,"Culture cells line: C6/36 cells"
12118,"Culture cell line: BHK (baby hamster kidney cell)"
64288,"Culture cell line: SW13 cells"
1980529,"Culture cell line: Vero cell"
1980529,"Culture cell line: Baby Hamster Kidney cells(BHK-BSR)"
1980529,"Culture cell line: Vero cell"
1980529,"Culture cell line: Baby Hamster Kidney cells(BHK-BSR)"
1980529,"Culture cell line: Vero cell"
1980529,"Culture cell line: Baby Hamster Kidney cells(BHK-BSR)"
2560319,"Laboratory host: Gallus gallus"
2560319,"Laboratory host: Gallus gallus"
76343,"Vector: Polymyxa betae"
76343,"Vector: Polymyxa betae"
76343,"Vector: Polymyxa betae"
76343,"Vector: Polymyxa betae"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
2560313,"Culture cell line: BHK21  BT  DF-1  HEp2  MDCK  PK15  QT35  RK13  Vero cells"
38525,"Culture cell line: Vero cells"
1519388,"A sewage oxidation pond water sample"
1519389,"A sewage oxidation pond water sample"
2293301,"Host common name: Soft spider"
1519386,"A sewage oxidation pond water sample"
1519387,"A sewage oxidation pond water sample"
1519392,"Isolation source: Treated sewage"
1519393,"A sewage oxidation pond water sample (Treated sewage）"
2138326,"Strain JZ1"
2138326,"Strain JZ1"
2250469,"Aspergillus fumigatus Strain V145-34  V181-30"
2250469,"Aspergillus fumigatus Strain V145-34  V181-30"
2250469,"Aspergillus fumigatus Strain V145-34  V181-30"
2250469,"Aspergillus fumigatus Strain V145-34  V181-30"
2164101,"Strain HS-RH2  HS-F6  HS-E9"
2164101,"Strain HS-RH2  HS-F6  HS-E9"
2164101,"Strain HS-RH2  HS-F6  HS-E9"
2164101,"Strain HS-RH2  HS-F6  HS-E9"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
1986950,"Laboratory host: Cephonodes hylas   Ampelophaga rubiginosa   Agathia lycaenaria"
2320522,"Evidence for segmented genome is only from the title of the corresponding RefSeq entries."
2320522,"Evidence for segmented genome is only from the title of the corresponding RefSeq entries."
2320522,"Evidence for segmented genome is only from the title of the corresponding RefSeq entries."
1779339,"Apple necrotic mosaic virus  a novel ilarvirus from mosaic-diseased apple trees in Japan and China\nH Noda  N Yamagishi  H Yaegashi  F Xing… - Journal of General Plant …  2017 - Springer"
1779339,"Apple necrotic mosaic virus  a novel ilarvirus from mosaic-diseased apple trees in Japan and China\nH Noda  N Yamagishi  H Yaegashi  F Xing… - Journal of General Plant …  2017 - Springer"
2304034,"Strain: FJ-4-1   FJ-4-18"
2304034,"Strain: FJ-4-1   FJ-4-18"
2304034,"Strain: FJ-4-1   FJ-4-18"
2304034,"Strain: FJ-4-1   FJ-4-18"
2304034,"Strain: FJ-4-1   FJ-4-18"
2304034,"Strain: FJ-4-1   FJ-4-18"
2304034,"Strain: FJ-4-1   FJ-4-18"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
2250219,"Culture cell line: C6/36 cells"
1810947,"Carios muesebecki"
1810947,"Carios muesebecki"
1810947,"Carios muesebecki"
1224515,"Isolation source: Nepalese sewage"
1254420,"Culture cell line: C6/36 cells"
1254420,"Culture cell line: C6/36 cells\nHost species: Culex (Melanoconion) ocossa"
2282206,"Culture cell line: TH-1 cells  ICR-2A cells  common toad kidney cells"
2282206,"Culture cell line: TH-1 cells  ICR-2A cells  common toad kidney cells"
2282206,"Culture cell line: TH-1 cells  ICR-2A cells  common toad kidney cells"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2137161,"Culture cell line: Vero  BHK-21 and DH82"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2066695,"Alternaria alternata Japanese pear pathotype strain N18\nSaccharomyces cerevisiae strain W303-1A"
2250452,"Aspergillus fumigatus Strain V145-13  V145-40"
2250452,"Aspergillus fumigatus Strain V145-13  V145-40"
2315392,"Strain 137"
2315392,"Strain 137"
2364200,"Strain B09-1006"
2303160,"Strain US040009"
2305465,"Strain GZ-2"
1497851,"Strain G24"
1497851,"Strain G24"
1497851,"Strain G24"
1497851,"Strain G24"
1497851,"Strain G24"
1497851,"Strain G24"
1497851,"Strain G24"
1497851,"Strain G24"
1243183,"Strain MDR-AB2"
2884430,"Peribacillus simplex strain RWR1"
2884430,"Peribacillus simplex strain RWR1"
1628721,"Strain YMC11/11/R3177"
1796993,"Strain MGK1"
1837876,"Strain DSM 30007"
1887653,"Strain: G. terrae 3612"
1916127,"Strain 15519"
1932885,"Strain K27  1432"
1932886,"Strain K19  28"
1965454,"Strain Ab1186 Ab1262 Ab1391 Ab1397 Ab1412 Ab1415 Ab1478 Ab1497 Ab1531 Ab1585 Ab1623 Ab1673"
1983409,"Strain Ab1138 Ab1186 Ab1337 Ab1415 Ab1497 Ab1531 Ab1585 Ab1623 Ab1673"
1983525,"Strain WCHAB1334"
1675608,"Strain: A1"
2010329,"Acidovorax citrulli Strain NWB SC107  NWB SC108  NWB SC109  NWB SC111  NWB SC172  NWB SC187  NWB SC196  NWB SC201  NWB SC206  NWB SC212  NWB SC238  NWB SC058  NWB SC076  NWB SC175  NWB SC195  NWB SC202  KHU"
2015804,"Strain 201407069-201407072  201407074   201402007  201402006  201402823  X001  X009  N004-N007"
2016049,"Strain NIPH 80  NIPH 528"
2016049,"Strain NIPH 80  NIPH 528"
2016050,"Acinetobacter nosocomialis strain NIPH 2120"
2016050,"Acinetobacter nosocomialis strain NIPH 2120"
2678937,"Strain NIPH 80  NIPH 528"
2678937,"Strain NIPH 80  NIPH 528"
2016052,"Acinetobacter pittii strain CEB-Ap  NIPH 3678  NIPH 3870"
2016052,"Acinetobacter pittii strain CEB-Ap  NIPH 3678  NIPH 3870"
2016053,"Strain NIPH 290  NIPH 519T NIPH 76"
2024264,"Strain C58 LMG215  06-777-2L  Chry5  LBA4404  A74a   EHA105  AGL-1 GV3101"
2026082,"Aeromonas salmonicida strain BG  YK strain  S121 strain  S68  S44  AS-sz\nAeromonas hydrophila strain AS-x32"
2026082,"Aeromonas salmonicida strain BG  YK strain  S121 strain  S68  S44  AS-sz\nAeromonas hydrophila strain AS-x32"
889876,"Acinetobacter baumannii strain 311"
2126803,"Strain AB9"
1285382,"Bacillus subtilis strain PCM 2226"
1285382,"Bacillus subtilis strain PCM 2226"
1415148,"Strain EC-12"
1415148,"Strain Temecula 1  Ann-1  Dixon  XF53  XF54  XF95  XF140"
1415147,"Strain EC-12"
1415147,"Strain Temecula 1  Ann-1  Dixon  XF53  XF54  XF95     XF134  XF136  XF140  XF141 "
2560719,"Strain: M1"
2884423,"Strain SB19E"
1664810,"Culture cell line: U4.4  C7/10 Aedes albopictus"
1664810,"Culture cell line: U4.4  C7/10 Aedes albopictus"
1664810,"Culture cell line: U4.4  C7/10 Aedes albopictus"
1457166,"Culture cell line: C6/36 cells"
1457166,"Culture cell line: C6/36 cells"
1457166,"Culture cell line: C6/36 cells"
1457166,"Culture cell line: C6/36 cells"
1457166,"Culture cell line: C6/36 cells"
1457166,"Culture cell line: C6/36 cells"
603003,"Culture cell line: C6/36 cells"
603003,"Culture cell line: C6/36 cells"
603003,"Culture cell line: C6/36 cells"
202910,"Culture cell line:MDBK"
38837,"Vector: Culex rubinotus"
38837,"Vector: Culex rubinotus"
83442,"Strain NC64A"
1647805,"Drakaea virus A isolate Canning Mills ( KP760461 and KP760462)  following the name of the original host plant species and the location in the Darling Ranges from where it was isolated. The virus was identified in one of the two D. livida plants (DR03) analysed from the Canning Mills population."
442712,"Culture cell line: Vero E6 cells"
2170062,"culture cell line: suckling mouse brain tissue"
2170062,"culture cell line: suckling mouse brain tissue"
2170062,"Laboratory host: house mouse"
1453404,"Laboratory host: house mouse"
1453404,"Laboratory host: house mouse"
1453404,"Laboratory host: house mouse"
1453404,"Laboratory host: house mouse"
1453404,"Laboratory host: house mouse"
1453404,"Laboratory host: house mouse"
2170061,"Laboratory host: mouse"
2170061,"Laboratory host: mouse"
2170061,"Laboratory host: mouse"
2170061,"Laboratory host: mouse"
2170061,"Laboratory host: mouse"
2170061,"Laboratory host: mouse"
1923774,"Identified in metagenomes of snake-associated nematodes."
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
1569922,"Culture cell line: Vero E6 cells DH82 cells Huh7 cells  and ISE6 cells"
512169,"Culture cell line: Caco-2 cells Vero cells  MA104 cells  LLC-MK2 cells"
512169,"Culture cell line: Caco-2 cells Vero cells  MA104 cells  LLC-MK2 cells"
512169,"Culture cell line: Caco-2 cells Vero cells  MA104 cells  LLC-MK2 cells"
1198329,"Isolation source: San Francisco Wastewater"
1416631,"Isolation source: San Francisco Wastewater"
1419327,"Isolation source: San Francisco Wastewater"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
159151,"Culture cell line: BHK21 cells"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
999729,"Culture cell line: newborn mice"
273355,"Culture cell line: Vero (African green monkey kidney cell)"
273355,"Culture cell line: Vero (African green monkey kidney cell)"
273356,"Laboratory host: mouse"
273356,"Laboratory host: mouse"
273356,"Laboratory host: mouse"
273356,"Laboratory host: mouse"
273356,"Laboratory host: mouse"
273356,"Laboratory host: mouse"
1138490,"Laboratory host: Mouse"
1138490,"Laboratory host: Mouse"
1138490,"Laboratory host: Mouse"
1138490,"Laboratory host: Mouse"
1138490,"Laboratory host: Mouse"
1138490,"Laboratory host: Mouse"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1623310,"Laboratory host: mouse(Mus musculus)"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1763596,"Culture cell line :Vero   DH82   BHK-21   293   and Hep G2"
1821545,"Culture cell line: C6/36 Aedes albopictus"
1821545,"Culture cell line: C6/36 Aedes albopictus"
1821545,"Culture cell line: C6/36 Aedes albopictus"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
273345,"Culture cell line:Ver cells"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
1856565,"Culture cell line: Vero 76  C6/36"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35514,"Culture cell line:  vero E6 cells and Neuro-2A cells"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
35515,"Culture cell line: Vero E6"
1064520,"Vecter: Brevipalpus phoenicis"
1064520,"Vecter: Brevipalpus yothersi"
273349,"Culture cell line: C6/36 cells"
273349,"Culture cell line: C6/36 cells"
273349,"Culture cell line: C6/36 cells"
35318,"Species: Culex sp. (2912049)"
35318,"Species:Culex sp. (2912049)"
35318,"Species: Culex sp. (2912049)"
10546,"Culture cell line: MDBK cells"
10497,"Culture cell line: Vero cells"
10497,"Culture cell line:　porcine monocytes"
10497,"Culture cell line: PBMC cells"
10497,"Culture cell line: PBMC cells"
10497,"Culture cell line: PBMC cells"
10497,"Culture cell line: PBMC cells"
443878,"Culture cell: pig bone marrow cells"
443878,"Culture cell: pig bone marrow cells"
686262,"Culture cell line: swine buffy coat cells"
10497,"Culture cell line: porcine bone marrow cells"
2301728,"Culture cell line: BGM  Vero  CV-1 cells"
2301728,"Culture cell line: BGM  Vero  CV-1 cells"
1278402,"Strain:  WH7803  WH8018  WH8012  WH8101"
1278402,"Strain:  WH7803  WH8018  WH8012  WH8101"
1278402,"Strain:  WH7803  WH8018  WH8012  WH8101"
1278485,"Strain:  WH7803  WH8018  WH8012  WH8101"
1432428,"Strain:3073A BA18 MSHR42 MSHR287 MSHR668 E8 \nE412"
1445811,"Strain GR8"
1932361,"Strain: K5"
1932362,"Strain: NTUH-K44"
1932893,"Strain  6471/76 8533/84  20373/79  5854  9568/79  JD E766  RB E701  298/85a2  590/80  266/84  \n8081-c-R2  Ruokola/71-c  10927/84   2446/84  15712/83  gc 874-77  WI-81-50  5186/84  248/84"
1932893,"Strain 821/84"
1932893,"Strain 127/84  3016/84  3984/84"
1932893,"Strain  IP 22828  119/84"
1932893,"Strain 498/85  28/85  IP 23047  3317/84"
1932893,"Strain IP 22404  92/84"
1933774,"Strain EC3a  CECT 434"
2928692,"Strain H4"
2024261,"Strain C58  EHA105  EHA101  GV3101  and NTL4"
2024262,"Strain C58  EHA105  EHA101  GV3101  and NTL4"
2026943,"Strain: ATCC 51503"
2026950,"Strain: ATCC 51503"
2027888,"Strain ATCC 15728"
2029657,"strain 4715  1099  2782  3814 3814ΔbvgA  4713 7231"
2507411,"Strain MTCC 1739"
1747286,"Strain H6  H10  H23  H30  H32"
1916123,"Strain ATCC 10580"
1916124,"Strain ATCC 10580"
1916125,"Strain S2  BbChiot  3416  10580i"
1916126,"Strain S2  BbChiot  3416  10580i"
2079429,"Strain: L1 and MW-1"
2079433,"Strain: L1 and MW-1"
2138298,"Strain KT998822"
2138299,"Strain KT998822"
1206556,"Strain YeO3-c-trs8a"
2163970,"Strain 8B/UWM/03/13"
2315466,"Acinetobacter baumannii strain B09  Abidjan-46-62"
2315467,"Acinetobacter baumannii strain B09  Abidjan-46-62"
2315468,"Strain Abidjan-46-62"
2315458,"Acinetobacter baumannii strain B09  Abidjan-46-62"
2315601,"Strain B09"
2315531,"Strain: G. terrae 3612"
2315483,"Strain: L1 and MW-1"
2315485,"Strain: L1 and MW-1"
2419949,"Strain NRRL B-2979 SEA"
2419950,"Strain NRRL B-2979 SEA"
2419956,"Strain NRRL B-2979 SEA"
2419958,"Strain NRRL B-2979 SEA"
2419965,"Strain NRRL B-2979 SEA"
2419970,"Strain NRRL B-2979 SEA"
2419946,"Strain NRRL B-2979 SEA"
2419951,"Strain NRRL B-2979 SEA"
2419959,"Strain NRRL B-2979 SEA"
2488780,"Strain NRRL B-2979 SEA"
2282629,"strains: A1517  6451N and Ca0514"
2282631,"Strain: 1461  4565  4486-2  7966E  2139670 and 3669933"
2282630,"Strain: N386  N345-2  N348  1595E and 2283219"
